StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,eval-name,eval-site,eval-platform,button-discover,button-distinct,button-comments,shortcut-discover,shortcut-intuitive,shortcut-comments,text-discover,text-comprehend,text-comments,safety-discover,safety-comments
2022-08-30 04:38:35,2022-08-30 04:39:14,IP Address,100,39,True,2022-08-30 04:39:15,R_2bPmnPndFvkHqQF,anonymous,EN,Alice,https://www.anovafuture.org/,Desktop,Strongly agree,Strongly agree,,,,,,,,Strongly agree,
2022-08-30 04:39:40,2022-08-30 04:39:55,IP Address,100,14,True,2022-08-30 04:39:55,R_1cRO4GcHOQWDzAf,anonymous,EN,Alice,https://www.aidedrogue.ca/en/,Desktop,Strongly agree,Strongly agree,,,,,,,,,
2022-08-30 04:40:14,2022-08-30 04:40:32,IP Address,100,17,True,2022-08-30 04:40:32,R_yEHygxnFhPiSgqB,anonymous,EN,Alice,https://seniorsrights.org.au/,Desktop,Strongly agree,Strongly agree,,,,,,,,,
2022-08-30 04:40:46,2022-08-30 04:40:56,IP Address,100,9,True,2022-08-30 04:40:56,R_2f7L2viBLljNJXv,anonymous,EN,Alice,https://pwcprograms.com/,Desktop,Strongly agree,Strongly agree,,,,,,,,,
2022-08-30 04:41:14,2022-08-30 04:41:23,IP Address,100,8,True,2022-08-30 04:41:23,R_RIbERGWBtd0lVK1,anonymous,EN,Alice,https://www.berrystreet.org.au/,Desktop,Strongly agree,Strongly agree,,,,,,,,,
2022-08-30 04:41:51,2022-08-30 04:42:03,IP Address,100,12,True,2022-08-30 04:42:03,R_1Qyz7KPlnsHtwo0,anonymous,EN,Alice,https://www.waypointswb.ca/,Desktop,Strongly agree,Strongly agree,,,,,,,,,
2022-08-30 04:42:25,2022-08-30 04:42:33,IP Address,100,8,True,2022-08-30 04:42:34,R_WrsBE0FOcBQX0nD,anonymous,EN,Alice,https://thedragonflycentre.com/,Desktop,Strongly agree,Strongly agree,,,,,,,,,
2022-08-30 04:43:28,2022-08-30 04:44:20,IP Address,100,52,True,2022-08-30 04:44:20,R_3EEmf4sRzxCou0A,anonymous,EN,Alice,https://courtnetwork.com.au/,Desktop,Strongly agree,Somewhat agree,"Does not stay on the page when scrolling. ",,,,,,,,
2022-08-30 04:44:41,2022-08-30 04:45:14,IP Address,100,32,True,2022-08-30 04:45:14,R_2wB9kZdSwh9uAdL,anonymous,EN,Alice,http://www.carlowwomensaid.ie/,Desktop,Strongly agree,Strongly agree,,,,,,,,Strongly agree,
2022-08-30 04:45:47,2022-08-30 04:46:00,IP Address,100,13,True,2022-08-30 04:46:01,R_3irR8ml0RtVV0fW,anonymous,EN,Alice,https://vacjc.com/,Desktop,Strongly agree,Strongly agree,,,,,,,,,
2022-08-30 04:46:22,2022-08-30 04:46:36,IP Address,100,13,True,2022-08-30 04:46:36,R_1Qh1dwbi5WTfqnV,anonymous,EN,Alice,https://www.westyorkshire.police.uk/,Desktop,Strongly agree,Strongly agree,,,,,,,,,
2022-08-30 04:47:08,2022-08-30 04:47:20,IP Address,100,11,True,2022-08-30 04:47:20,R_3pnXC7F8FZKuTDj,anonymous,EN,Alice,https://www.gwhealth.asn.au/,Desktop,Strongly agree,Strongly agree,,,,,,,,,
2022-08-30 04:47:39,2022-08-30 04:47:46,IP Address,100,7,True,2022-08-30 04:47:46,R_1mkN4Swh27Cr2UR,anonymous,EN,Alice,https://askizzy.org.au/,Desktop,Strongly agree,Strongly agree,,,,,,,,,
2022-08-30 04:48:05,2022-08-30 04:48:13,IP Address,100,8,True,2022-08-30 04:48:13,R_2AR31UO3tHBlhBz,anonymous,EN,Alice,https://www.msichoices.org.uk/,Desktop,Strongly agree,Strongly agree,,,,,,,,,
2022-08-30 04:48:38,2022-08-30 04:48:46,IP Address,100,8,True,2022-08-30 04:48:46,R_1eVFqRN1WJDSW76,anonymous,EN,Alice,https://msau-mdvs.org.au/,Desktop,Strongly agree,Strongly agree,,,,,,,,,
2022-08-30 04:49:05,2022-08-30 04:49:35,IP Address,100,30,True,2022-08-30 04:49:35,R_1i8WQBmwzCTWC0A,anonymous,EN,Alice,https://crcvc.ca/,Desktop,Strongly agree,Strongly agree,,,,,Strongly agree,Strongly agree,,,
2022-08-30 04:49:52,2022-08-30 04:50:07,IP Address,100,15,True,2022-08-30 04:50:07,R_3iDWyMC9hWpjwnS,anonymous,EN,Alice,http://www.tbayvictimservices.ca/,Desktop,Strongly agree,Somewhat disagree,"Does not stay on the page when scrolling. ",,,,,,,,
2022-08-30 04:50:24,2022-08-30 04:50:31,IP Address,100,7,True,2022-08-30 04:50:32,R_r390RPjn73Wg69X,anonymous,EN,Alice,https://www.devon-cornwall.police.uk/,Desktop,Strongly agree,Strongly agree,,,,,,,,,
2022-08-30 04:50:49,2022-08-30 04:51:05,IP Address,100,16,True,2022-08-30 04:51:05,R_3I63dXfN4vQWN3F,anonymous,EN,Alice,https://sarcoregon.org/,Desktop,Somewhat agree,Somewhat agree,,,,,,,,,
2022-08-30 04:51:30,2022-08-30 04:51:46,IP Address,100,16,True,2022-08-30 04:51:47,R_3n605jULQzF5oHQ,anonymous,EN,Alice,https://victimsinfo.govt.nz/,Desktop,Strongly agree,Somewhat disagree,"Does not stay on the page when scrolling. ",,,,,,,,
2022-08-30 04:52:16,2022-08-30 04:52:24,IP Address,100,8,True,2022-08-30 04:52:24,R_3ix6jYuaKBidO90,anonymous,EN,Alice,https://domesticabuseservices.ca/,Desktop,Strongly agree,Strongly agree,,,,,,,,,
2022-08-30 04:52:47,2022-08-30 04:53:00,IP Address,100,12,True,2022-08-30 04:53:00,R_1i3cfH90YpKLWA9,anonymous,EN,Alice,https://bravehearts.org.au/,Desktop,Strongly agree,Strongly agree,,,,,,,,,
2022-08-30 04:53:19,2022-08-30 04:53:42,IP Address,100,23,True,2022-08-30 04:53:42,R_3MM2AkzbsH0wV1q,anonymous,EN,Alice,https://www.krsac.com/,Desktop,Strongly agree,Somewhat disagree,"Does not stay on the page when scrolling. ",,,,,,,,
2022-08-30 04:54:12,2022-08-30 04:54:30,IP Address,100,18,True,2022-08-30 04:54:31,R_3qKi8V7a7MoRbmr,anonymous,EN,Alice,https://www.1800myoptions.org.au/,Desktop,Strongly agree,Strongly agree,,,,,,,,Strongly agree,
2022-08-30 04:55:53,2022-08-30 04:56:22,IP Address,100,28,True,2022-08-30 04:56:22,R_ZaiU5qZ6H3jYxu9,anonymous,EN,Alice,https://www.abortionfundofohio.org/,Desktop,Strongly agree,Somewhat disagree,"Does not stay on the page when scrolling ",Somewhat disagree,Strongly agree,,,,,Strongly agree,
2022-08-30 06:05:33,2022-08-30 06:05:43,IP Address,100,10,True,2022-08-30 06:05:44,R_uwUmyS8zCYyI2Kl,anonymous,EN,Alice,https://cavac.qc.ca/en/,Desktop,Strongly agree,Strongly agree,,,,,,,,,
2022-08-30 06:05:59,2022-08-30 06:06:20,IP Address,100,20,True,2022-08-30 06:06:20,R_2PpYbOTnfP9BgEZ,anonymous,EN,Alice,https://novabucks.org/,Desktop,Strongly agree,Somewhat disagree,Does not stay on the page when scrolling,,,,,,,,
2022-08-30 06:06:36,2022-08-30 06:06:44,IP Address,100,7,True,2022-08-30 06:06:44,R_3qUxj5tGF4srsnu,anonymous,EN,Alice,https://centreagainstviolence.org.au/,Desktop,Strongly agree,Strongly agree,,,,,,,,,
2022-08-30 06:07:08,2022-08-30 06:07:19,IP Address,100,10,True,2022-08-30 06:07:19,R_2UbdJJQ17RvaXKB,anonymous,EN,Alice,https://fullstop.org.au/,Desktop,Strongly agree,Strongly agree,,Strongly agree,Strongly agree,,,,,,
2022-08-30 06:07:41,2022-08-30 06:07:48,IP Address,100,7,True,2022-08-30 06:07:49,R_1pmJA6vGee56aEw,anonymous,EN,Alice,https://www.victimservicesdurham.ca/home,Desktop,Strongly agree,Strongly agree,,,,,,,,,
2022-08-30 06:08:04,2022-08-30 06:08:15,IP Address,100,10,True,2022-08-30 06:08:16,R_2SqaCjAL6Rl0FYl,anonymous,EN,Alice,https://beta.northumbria.police.uk/,Desktop,Strongly agree,Strongly agree,,,,,,,,,
2022-08-30 06:09:33,2022-08-30 06:09:43,IP Address,100,9,True,2022-08-30 06:09:43,R_Z8H0W9gYpgbPX0Z,anonymous,EN,Alice,https://www.belongto.org/,Desktop,Strongly agree,Strongly agree,,,,,,,,,
2022-08-30 06:10:22,2022-08-30 06:10:33,IP Address,100,10,True,2022-08-30 06:10:33,R_3j1M6h0HBWm8XSw,anonymous,EN,Alice,https://www.lawc.on.ca/,Desktop,Strongly agree,Strongly agree,,,,,,,,,
2022-08-30 06:10:48,2022-08-30 06:11:25,IP Address,100,37,True,2022-08-30 06:11:25,R_1EgFT120RdszmLx,anonymous,EN,Alice,https://www.plancpills.org/,Desktop,Somewhat disagree,Somewhat agree,"Button is just an 'X' with no indication as to what it does. ",,,,,,,,
2022-08-30 06:11:44,2022-08-30 06:11:51,IP Address,100,6,True,2022-08-30 06:11:51,R_ALrFp41bF1dWtPj,anonymous,EN,Alice,https://www.police.act.gov.au/,Desktop,Strongly agree,Strongly agree,,,,,,,,,
2022-08-30 06:12:09,2022-08-30 06:12:16,IP Address,100,6,True,2022-08-30 06:12:16,R_2rwS2hvUzHQ0H3k,anonymous,EN,Alice,https://www.gatewayhealth.org.au/,Desktop,Strongly agree,Strongly agree,,,,,,,,,
2022-08-30 06:12:33,2022-08-30 06:12:48,IP Address,100,15,True,2022-08-30 06:12:49,R_1FW6kP4nNcD6tmV,anonymous,EN,Alice,https://www.victimsupport.ca/,Desktop,Somewhat agree,Somewhat disagree,Does not stay on the page when scrolling,,,,,,,,
2022-08-30 06:13:08,2022-08-30 06:13:16,IP Address,100,7,True,2022-08-30 06:13:16,R_Ufj1Hw9sJvGFjqN,anonymous,EN,Alice,https://www.relationshipsnsw.org.au/support-services-category/domestic-violence/,Desktop,Strongly agree,Strongly agree,,,,,,,,,
2022-08-30 06:13:29,2022-08-30 06:13:42,IP Address,100,12,True,2022-08-30 06:13:42,R_3ml4xnwP6kF11LV,anonymous,EN,Alice,https://www.northyorkshire.police.uk/,Desktop,Strongly agree,Strongly agree,,,,,,,,,
2022-08-30 06:14:00,2022-08-30 06:14:08,IP Address,100,7,True,2022-08-30 06:14:08,R_OJ9qYcOsuoyWfa9,anonymous,EN,Alice,https://outhouse.ie/,Desktop,Strongly agree,Strongly agree,,,,,,,,,
2022-08-30 06:15:20,2022-08-30 06:15:37,IP Address,100,16,True,2022-08-30 06:15:37,R_2V9kWnxKUHnhY7X,anonymous,EN,Alice,https://www.westcorkwomensproject.ie/,Desktop,Strongly agree,Strongly agree,,,,,,,,Neither agree nor disagree,
2022-08-30 06:16:01,2022-08-30 06:16:10,IP Address,100,8,True,2022-08-30 06:16:10,R_1giF0WxX7bqTgxc,anonymous,EN,Alice,https://www.safvcentre.org.au/,Desktop,Strongly agree,Strongly agree,,,,,,,,,
2022-08-30 06:16:43,2022-08-30 06:16:55,IP Address,100,11,True,2022-08-30 06:16:55,R_29n6HFNszv88O3l,anonymous,EN,Alice,https://orcc.net/,Desktop,Strongly agree,Strongly agree,,,,,,,,Strongly agree,
2022-08-30 06:17:44,2022-08-30 06:18:24,IP Address,100,40,True,2022-08-30 06:18:24,R_1FzzQdKNMFAQNui,anonymous,EN,Alice,https://reprolegaldefensefund.org/,Desktop,Strongly agree,Somewhat disagree,Had to click past a donate page before being able to quick exit.,Strongly agree,Strongly agree,,,,,Strongly agree,
2022-08-30 06:19:17,2022-08-30 06:19:39,IP Address,100,22,True,2022-08-30 06:19:40,R_1MMUDyJ8bhJholM,anonymous,EN,Alice,https://www.emhaws.org.au/,Desktop,Strongly agree,Somewhat disagree,Button does not stay on the page when scrolling,,,,,,,,
2022-08-30 06:19:58,2022-08-30 06:21:29,IP Address,100,91,True,2022-08-30 06:21:29,R_1oz3nALbz5PTDW8,anonymous,EN,Alice,https://www.mcauley.org.au/,Desktop,Strongly agree,Somewhat disagree,"Does not stay on the page when scrolling. ",,,,,,,,
2022-08-30 06:21:47,2022-08-30 06:22:01,IP Address,100,14,True,2022-08-30 06:22:01,R_u4vsaQoIC7GaD85,anonymous,EN,Alice,https://www.ns-vs.com/,Desktop,Strongly agree,Somewhat disagree,"Does not stay on the page when scrolling. ",,,,,,,,
2022-08-30 06:34:15,2022-08-30 06:34:37,IP Address,100,22,True,2022-08-30 06:34:37,R_NWPhY5MkxlUSQhz,anonymous,EN,Alice,https://www.secasa.org.au/,Desktop,Strongly agree,Somewhat disagree,Does not stay on the page when scrolling,,,,,,,,
2022-08-30 06:34:56,2022-08-30 06:35:08,IP Address,100,11,True,2022-08-30 06:35:08,R_0BSj7TD7BLhXdWF,anonymous,EN,Alice,https://eapon.ca/,Desktop,Strongly agree,Strongly agree,,,,,,,,,
2022-08-30 06:36:38,2022-08-30 06:37:02,IP Address,100,23,True,2022-08-30 06:37:02,R_3COfAAUIQVlDStb,anonymous,EN,Alice,https://www.osscork.com/,Desktop,Strongly agree,Somewhat disagree,Does not stay on the page when scrolling,,,,,,,,
2022-08-30 06:37:21,2022-08-30 06:37:28,IP Address,100,7,True,2022-08-30 06:37:28,R_25Hs01zCFNzXg5A,anonymous,EN,Alice,https://teenhealthsource.com/,Desktop,Strongly agree,Strongly agree,,,,,,,,,
2022-08-30 06:37:51,2022-08-30 06:38:18,IP Address,100,26,True,2022-08-30 06:38:19,R_w5xudNd8rm7US89,anonymous,EN,Alice,https://mountainaccessbrigade.org/,Desktop,Strongly agree,Somewhat disagree,Does not stay on the page when scrolling,,,,,,,,
2022-08-30 06:38:36,2022-08-30 06:38:58,IP Address,100,22,True,2022-08-30 06:38:59,R_3mfMh2EekeeuPdy,anonymous,EN,Alice,https://www.stopitnow.org/,Desktop,Strongly agree,Somewhat disagree,Does not stay on the page when scrolling,,,,,,,,
2022-08-30 06:39:22,2022-08-30 06:39:38,IP Address,100,15,True,2022-08-30 06:39:38,R_Zz1fxrETB6Vhjhf,anonymous,EN,Alice,https://strongheartshelpline.org/,Desktop,Strongly agree,Strongly agree,,Strongly agree,Strongly agree,,,,,,
2022-08-30 06:40:01,2022-08-30 06:40:11,IP Address,100,10,True,2022-08-30 06:40:11,R_3kAqAW6dygzECXn,anonymous,EN,Alice,https://www.nellies.org/,Desktop,Strongly agree,Strongly agree,,,,,,,,,
2022-08-30 06:40:28,2022-08-30 06:40:50,IP Address,100,22,True,2022-08-30 06:40:50,R_22Dm0tv6VVLmWdV,anonymous,EN,Alice,https://www.ncall.us/,Desktop,Somewhat agree,Somewhat disagree,"Button is quite transparent, so not easy to read.",,,,,,,,
2022-08-30 06:41:05,2022-08-30 06:41:12,IP Address,100,7,True,2022-08-30 06:41:12,R_2duu0gA5630Wr1k,anonymous,EN,Alice,https://www.nasasv.org.au/,Desktop,Strongly agree,Strongly agree,,,,,,,,,
2022-08-30 06:50:43,2022-08-30 06:51:14,IP Address,100,30,True,2022-08-30 06:51:14,R_PILk6V2ICKTnmI9,anonymous,EN,Alice,https://www.wellingtonhelp.org.nz/,Desktop,Strongly agree,Strongly agree,,,,,Strongly agree,Strongly agree,,,
2022-08-30 06:51:43,2022-08-30 06:51:55,IP Address,100,12,True,2022-08-30 06:51:57,R_21nQLtqW4wSOGZm,anonymous,EN,Alice,https://cafs.org.au/,Desktop,Strongly agree,Strongly agree,,,,,,,,,
2022-08-30 06:52:15,2022-08-30 06:52:26,IP Address,100,11,True,2022-08-30 06:52:26,R_3kMvTbXen2bFWy6,anonymous,EN,Alice,https://pathssk.org/,Desktop,Strongly agree,Strongly agree,,,,,,,,,
2022-08-30 06:52:42,2022-08-30 06:52:54,IP Address,100,12,True,2022-08-30 06:52:55,R_339H5iYx02B4zIQ,anonymous,EN,Alice,https://www.lgbthotline.org/,Desktop,Strongly agree,Strongly agree,,,,,,,,,
2022-08-30 06:53:15,2022-08-30 06:53:31,IP Address,100,15,True,2022-08-30 06:53:31,R_3JqIy0gD75XDUyE,anonymous,EN,Alice,https://www.calgaryoutlink.ca/,Desktop,Somewhat agree,Somewhat agree,,,,,,,,,
2022-08-30 06:53:58,2022-08-30 06:54:20,IP Address,100,22,True,2022-08-30 06:54:21,R_1etMI3Jr3yfTbft,anonymous,EN,Alice,https://endingviolence.org/,Desktop,Strongly agree,Somewhat disagree,Does not stay on the page when scrolling,,,,,,,Strongly agree,
2022-08-30 06:54:57,2022-08-30 06:55:12,IP Address,100,14,True,2022-08-30 06:55:12,R_2QVUsBvOsbnumzN,anonymous,EN,Alice,https://www.tuuohomai.org.nz/,Desktop,Strongly agree,Strongly agree,,,,,,,,,
2022-08-30 06:55:36,2022-08-30 06:55:47,IP Address,100,10,True,2022-08-30 06:55:47,R_1dcvzI0AVG2Juar,anonymous,EN,Alice,https://www.trynova.org/,Desktop,Strongly agree,Strongly agree,,,,,,,,,
2022-08-30 06:56:10,2022-08-30 06:56:27,IP Address,100,17,True,2022-08-30 06:56:28,R_1qVqCzHyguU8cEl,anonymous,EN,Alice,https://roscommonsafelink.ie/,Desktop,Strongly agree,Strongly agree,,,,,,,,,
2022-08-30 06:56:59,2022-08-30 06:57:31,IP Address,100,31,True,2022-08-30 06:57:31,R_2tKnrtObaxDc1sR,anonymous,EN,Alice,https://www.sexualviolence.ie/,Desktop,Strongly agree,Somewhat disagree,Does not stay on the page when scrolling,,,,,,,Somewhat agree,
2022-08-31 02:48:15,2022-08-31 02:48:41,IP Address,100,25,True,2022-08-31 02:48:41,R_yWna723Nik9J9zX,anonymous,EN,Alice,https://www.sesacnb.com/,Desktop,Strongly agree,Somewhat disagree,Does not stay on the page when scrolling,,,,,,,,
2022-08-31 02:50:20,2022-08-31 02:50:32,IP Address,100,11,True,2022-08-31 02:50:32,R_esWCeHp8iBzIE93,anonymous,EN,Alice,https://amwchr.org.au/,Desktop,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 02:51:01,2022-08-31 02:51:18,IP Address,100,17,True,2022-08-31 02:51:19,R_29s8PFuplMD6R8J,anonymous,EN,Alice,https://www.fvps.ca/,Desktop,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 02:51:36,2022-08-31 02:51:53,IP Address,100,16,True,2022-08-31 02:51:53,R_2YFa5tSUijsEVmO,anonymous,EN,Alice,https://www.donegalrapecrisis.ie/,Desktop,Strongly agree,Somewhat disagree,Does not stay on the page when scrolling,,,,,,,,
2022-08-31 02:52:08,2022-08-31 02:52:17,IP Address,100,9,True,2022-08-31 02:52:17,R_2bIvBklkHRoyZgh,anonymous,EN,Alice,https://www.wildwestfund.org/,Desktop,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 02:52:36,2022-08-31 02:52:47,IP Address,100,11,True,2022-08-31 02:52:47,R_1ezxXL4tBsohFoR,anonymous,EN,Alice,http://www.tnlr.org/en/,Desktop,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 02:53:01,2022-08-31 02:53:10,IP Address,100,8,True,2022-08-31 02:53:10,R_1AXYoNSwRQjUTXH,anonymous,EN,Alice,https://www.cleveland.police.uk/,Desktop,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 02:53:34,2022-08-31 02:53:43,IP Address,100,9,True,2022-08-31 02:53:43,R_2YERF1sQM6yUlMI,anonymous,EN,Alice,https://qsan.org.au/,Desktop,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 02:54:06,2022-08-31 02:54:28,IP Address,100,21,True,2022-08-31 02:54:28,R_28ZIgBFd8a33VkM,anonymous,EN,Alice,https://shvic.org.au/,Desktop,Strongly agree,Somewhat disagree,Does not stay on the page when scrolling,,,,,,,,
2022-08-31 02:54:52,2022-08-31 02:55:01,IP Address,100,8,True,2022-08-31 02:55:01,R_248V2lMkQntTM7K,anonymous,EN,Alice,https://www.justice.tas.gov.au/victims,Desktop,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 02:55:17,2022-08-31 02:55:40,IP Address,100,22,True,2022-08-31 02:55:40,R_2an0BmgiEe8O7MC,anonymous,EN,Alice,https://www.womenstransitionhome.ca/,Desktop,Strongly agree,Somewhat disagree,Does not stay on the page when scrolling,,,,,,,,
2022-08-31 02:55:58,2022-08-31 02:56:15,IP Address,100,17,True,2022-08-31 02:56:15,R_3dWYfzA8H8T5TPe,anonymous,EN,Alice,https://www.safeathome.tas.gov.au/,Desktop,Strongly agree,Somewhat disagree,Does not stay on the page when scrolling,,,,,,,,
2022-08-31 02:56:31,2022-08-31 02:56:44,IP Address,100,12,True,2022-08-31 02:56:44,R_bPAlcwjXi1sqeLn,anonymous,EN,Alice,https://www.efrytoronto.org/,Desktop,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 02:56:59,2022-08-31 02:57:21,IP Address,100,21,True,2022-08-31 02:57:21,R_1n27Tj3xpyUeRvZ,anonymous,EN,Alice,https://www.nationalcrimeagency.gov.uk/,Desktop,Strongly agree,Somewhat disagree,Had to click away the cookie banner before being able to click the exit button,,,,,,,,
2022-08-31 02:59:37,2022-08-31 02:59:45,IP Address,100,7,True,2022-08-31 02:59:45,R_6gwxmRW6RIGU9UJ,anonymous,EN,Alice,https://womenslegalcentre.ca/,Desktop,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 03:00:06,2022-08-31 03:00:19,IP Address,100,13,True,2022-08-31 03:00:20,R_1DIM4UMQl7JWbzt,anonymous,EN,Alice,https://rebatir.ca/?lang=en,Desktop,Somewhat agree,Somewhat agree,,,,,,,,,
2022-08-31 03:00:40,2022-08-31 03:00:49,IP Address,100,8,True,2022-08-31 03:00:49,R_1zugM96rhRu7pOV,anonymous,EN,Alice,https://www.iowacasa.org/,Desktop,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 03:01:04,2022-08-31 03:01:17,IP Address,100,12,True,2022-08-31 03:01:17,R_3GCf5DjvEZaYuq1,anonymous,EN,Alice,https://www.chicagoabortionfund.org/,Desktop,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 03:01:34,2022-08-31 03:01:49,IP Address,100,15,True,2022-08-31 03:01:49,R_3qfkJEluXYnpEJw,anonymous,EN,Alice,https://www.alberta.ca/help-for-victims-of-crime.aspx,Desktop,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 03:02:03,2022-08-31 03:02:14,IP Address,100,10,True,2022-08-31 03:02:15,R_07cZvSc17b6K4Uh,anonymous,EN,Alice,https://victimsofcrime.org/,Desktop,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 03:23:05,2022-08-31 03:23:34,IP Address,100,28,True,2022-08-31 03:23:34,R_3rVeXAV3Tq0CAHL,anonymous,EN,Alice,https://www.sadvtreatmentcentres.ca/,Desktop,Somewhat agree,Somewhat disagree,Button does not stay on the page when scrolling. Purple button on purple background.,,,,,,,Strongly agree,
2022-08-31 03:24:17,2022-08-31 03:25:40,IP Address,100,82,True,2022-08-31 03:25:40,R_2ykBY13TAuahU1c,anonymous,EN,Alice,https://victimassistanceprogram.org/,Desktop,Somewhat agree,Somewhat disagree,"Have to click away an explainer about the quick exit button to be able to click it. Button does not stay on the page when scrolling. ",Strongly agree,Somewhat agree,"Have to press escape twice. Banner with the shortcut when first enter the site, but not immediately apparent afterwards.",Strongly agree,Strongly agree,,,
2022-08-31 03:26:15,2022-08-31 03:26:38,IP Address,100,23,True,2022-08-31 03:26:38,R_qvZlCGnTB0SehmV,anonymous,EN,Alice,https://www.atask.org/site/,Desktop,Strongly agree,Somewhat disagree,Button does not stay on the page when scrolling.,,,,,,,,
2022-08-31 03:27:37,2022-08-31 03:28:19,IP Address,100,41,True,2022-08-31 03:28:19,R_1N8QNHD2MFnmXWv,anonymous,EN,Alice,https://www.avivafamilies.org.nz/,Desktop,Somewhat agree,Somewhat disagree,Button does not stay on the page when scrolling. Have to click away a message about what to do in an emergency before being able to access the button.,,,,,,,Strongly agree,
2022-08-31 03:28:57,2022-08-31 03:29:06,IP Address,100,8,True,2022-08-31 03:29:06,R_2fwhZvh9sYLbJOd,anonymous,EN,Alice,https://cornerstonemn.org/,Desktop,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 03:29:25,2022-08-31 03:29:36,IP Address,100,10,True,2022-08-31 03:29:36,R_1rDpIj8bPDcdhDw,anonymous,EN,Alice,https://www.victimservicesniagara.on.ca/,Desktop,Strongly agree,Somewhat disagree,Button does not stay on the page when scrolling.,,,,,,,,
2022-08-31 03:29:51,2022-08-31 03:30:09,IP Address,100,18,True,2022-08-31 03:30:09,R_11bDE8zZUZrcmuJ,anonymous,EN,Alice,https://www.nationaldahelpline.org.uk/,Desktop,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 03:30:25,2022-08-31 03:30:58,IP Address,100,33,True,2022-08-31 03:30:58,R_ONABwpqlX8L16tX,anonymous,EN,Alice,https://www.ontario.ca/page/get-help-if-you-are-experiencing-violence,Desktop,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 03:31:23,2022-08-31 03:32:56,IP Address,100,92,True,2022-08-31 03:32:56,R_ZlxTatwnsLa5Ebv,anonymous,EN,Alice,https://womanstrust.org.uk/,Desktop,Strongly disagree,Strongly disagree,"An explainer banner came up when first visiting the site about the exit button. The button worked on this banner, but the button was not where it said it was, and I couldn't find it on the site itself. ",,,,Strongly agree,Strongly agree,,,
2022-08-31 03:34:15,2022-08-31 03:34:24,IP Address,100,8,True,2022-08-31 03:34:24,R_2qDlUoT15bWfsYT,anonymous,EN,Alice,https://relationships.org.au/,Desktop,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 03:34:48,2022-08-31 03:35:17,IP Address,100,29,True,2022-08-31 03:35:17,R_1OryEVMKWQWn6Qv,anonymous,EN,Alice,https://www.gcasa.org.au/,Desktop,Somewhat disagree,Somewhat disagree,"Button is just an X, so not immediately apparent what it is for.",,,,,,,,
2022-08-31 03:35:37,2022-08-31 03:35:45,IP Address,100,8,True,2022-08-31 03:35:45,R_3IQ7tmH6FRn6yoc,anonymous,EN,Alice,https://www.police.tas.gov.au/,Desktop,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 03:36:02,2022-08-31 03:36:10,IP Address,100,8,True,2022-08-31 03:36:10,R_2PegJiyBcgG3nAv,anonymous,EN,Alice,https://www.futureswithoutviolence.org/,Desktop,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 03:43:18,2022-08-31 03:43:31,IP Address,100,12,True,2022-08-31 03:43:31,R_AyvFnJLyQlrPkYN,anonymous,EN,Alice,https://cuanleerefuge.org/,Desktop,Strongly agree,Somewhat disagree,Button does not stay on the page when scrolling.,,,,,,,,
